"AROKATO";"nom";"idreg";"pays";"lat";"long";"Est-ouest";"Capitale";"hydrocarbures";"date creation";"typharris1963";"NMonopoleSnyder";"COAL-AREA";"COAL-ID";"COAL-NAME";"Coal01";"IDRAIL";"DIST-RAIL";"1959y";"1970y";"1979y";"1989y";"2002y";"2010y"
"AR60251501";"semikarakor";"RUS55";"Russie";47.51666667;40.8;"O";0;0;1972;;;82076000000;38;"Donetzky basin";1;15415;12141.06565;10.7;15.9;20.2;22.7;23.473;23.884
"AR71135";"Nijni-Vartovsk";"RUS70";"Russie";60.95;76.55;"E";0;1;1972;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;999;2351.81244;;15.7;108.7;241.5;239.044;251.86
"AR41454";"sosnovyjbor";"RUS35";"Russie";59.88333333;29.1;"O";0;0;1973;;;0;0;0;0;1760;91.91321398;;14;42.2;55.8;66.132;65.901
"AR22254501";"urenj";"RUS42";"Russie";57.46666667;45.78333333;"O";0;0;1973;;;0;0;0;0;3136;1156.991484;10.8;10.6;13.1;13.6;12.558;12.306
"AR12225501";"kamyzjak";"RUS06";"Russie";46.11666667;48.08333333;"O";0;1;1973;;;0;0;0;0;16546;21746.13708;;;14.1;15.1;16.052;16.291
"AR25438";"Oust-Ilimsk";"RUS17";"Russie";58;102.6666667;"E";0;0;1973;;;477370000;156;"Tungussky basin";1;3614;3470.430343;;21.3;68.6;109.3;100.592;86.591
"AR12245501";"harabali";"RUS06";"Russie";47.4;47.25;"O";0;1;1974;;;0;0;0;0;15714;2190.996594;;14.3;17;18.6;18.296;18.209
"AR88212501";"zvenigovo";"RUS38";"Russie";55.96666667;48.01666667;"O";0;0;1974;;;0;0;0;0;4419;21776.47228;;;12;14.2;12.722;11.945
"AR46489";"scherbinka";"RUS40";"Russie";55.5;37.56666667;"O";0;0;1975;;;0;0;0;0;4760;1835.016949;18.1;23.4;23.6;28;28.043;32.836
"AR91235501";"ustjdgeguta";"RUS24";"Russie";44.08333333;41.96666667;"O";0;1;1975;;;0;0;0;0;18126;1514.030085;11.5;16.7;19.2;29.2;32.903;30.602
"AR95408";"sajanogorsk";"RUS27";"Russie";53.1;91.4;"E";0;0;1975;;;0;0;0;0;7406;159.1552373;;13.7;21.9;50.2;50.255;49.889
"AR10432";"Tynda";"RUS04";"Russie";55.15;124.7166667;"E";0;0;1975;;;0;0;0;0;4894;1527.21779;;;41.7;62;40.094;35.574
"AR30207501";"elizovo";"RUS23";"Russie";53.18333333;158.3833333;"E";0;0;1975;;;0;0;0;0;429;1115294.179;;14.5;36.2;46.9;41.533;39.548
"AR71173";"labytnangi";"RUS70";"Russie";66.65;66.4;"E";0;0;1975;;;45732000000;138;"Severo-Sos`vinsky basin";1;96;304.3145634;;;17.7;31.5;27.304;26.948
"AR98406";"Nerioungri";"RUS15";"Russie";56.66666667;124.7;"E";0;0;1975;;;62587000000;194;"Yuzhno-Yakutsky basin";1;4799;2242.655097;;;22.6;72.5;66.269;61.746
"AR79403";"adygejsk";"RUS01";"Russie";44.88333333;39.18333333;"O";0;1;1976;;;0;0;0;0;17729;14827.94146;;;;12.5;12.209;12.248
"AR92417";"zainsk";"RUS65";"Russie";55.3;52.01666667;"O";0;1;1978;;;76767000000;63;"Kamskaya  coal-bearing territory";1;5123;1341.100615;17.616;10.184;30.3;36.6;41.088;41.798
"AR69410";"strezhevoj";"RUS71";"Russie";60.73333333;77.58333333;"E";0;1;1978;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;999;57804.76493;;;23.1;43.3;43.815;42.216
"AR53432";"jasnyj";"RUS47";"Russie";51.03333333;59.86666667;"E";0;0;1979;;;0;0;0;0;10337;3069.034549;;15.9;22.9;26.6;18.545;17.365
"AR53413";"gaj";"RUS47";"Russie";51.46666667;58.45;"E";0;0;1979;;;7458700000;180;"Chelyabinsky basin";1;9746;186.1019126;;28.3;35.7;41.7;41.621;38.302
"AR71176";"Novy Ourengoi";"RUS70";"Russie";66.08333333;76.68333333;"E";0;1;1980;;;0;0;0;0;195;329.6761673;;;;93.2;94.456;104.144
"AR81420";"sevbajkalsk";"RUS10";"Russie";55.63333333;109.3166667;"E";0;0;1980;;;0;0;0;0;4542;530.4377558;;;12.9;28.3;25.434;24.935
"AR71133";"megion";"RUS70";"Russie";61.03333333;76.1;"E";0;1;1980;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;999;6500.222881;;;23.6;39.8;46.566;49.471
"AR47527";"snezhngorsk";"RUS41";"Russie";69.2;33.25;"O";0;;1980;;;;;;;;;;;;;12.737;12.698
"AR28455";"udomlja";"RUS74";"Russie";57.88333333;35.01666667;"O";0;0;1981;;;0;0;0;0;2863;269.5514105;;;12.1;30.8;31.961;31.048
"AR46411";"dzerdginski";"RUS40";"Russie";55.63333333;37.85;"O";0;0;1981;;;0;0;0;0;4565;1016.575214;15.4;23.9;30.8;36.1;41.488;47.125
"AR61225514";"novomichur";"RUS56";"Russie";54.03333333;39.75;"O";0;0;1981;;;108000000000;122;"Podmoscovny basin";1;5861;1825.319334;;;15.8;19.6;20.743;19.309
"AR47529";"gadgijevo";"RUS41";"Russie";69.25;33.31666667;"O";0;;1981;;;;;;;;;;;;;12.18;11.089
"AR71178";"Noiabrsk";"RUS70";"Russie";63.2;75.45;"E";0;1;1982;;;0;0;0;0;724;787.8362719;;;;85.9;96.44;110.572
"AR86406";"kostomuksha";"RUS12";"Russie";64.58333333;30.6;"O";0;0;1983;;;0;0;0;0;183;1879.555146;;;;30.4;29.746;28.433
"AR38408";"kurchatov";"RUS32";"Russie";51.66666667;35.65;"O";0;0;1983;;;0;0;0;0;9151;2416.494914;;;21.8;41.1;45.556;42.691
"AR12240501";"narimanov";"RUS06";"Russie";46.68333333;47.85;"O";0;1;1984;;;0;0;0;0;16494;15982.84004;;;;11.1;11.202;11.386
"AR87412";"vuktyl";"RUS29";"Russie";63.86666667;57.31666667;"O";0;1;1984;;;0;0;0;0;176;89937.05884;;;16.8;19.3;14.472;12.357
"AR87423";"Oussinsk";"RUS29";"Russie";66;57.53333333;"O";0;1;1984;;;0;0;0;0;133;68432.44508;;;19.5;47.2;45.358;41.1
"AR11408";"korjazhma";"RUS05";"Russie";61.3;47.16666667;"O";0;0;1985;;;0;0;0;0;833;967.0685259;11.2;33.2;42.8;41.8;42.811;39.629
"AR87208501";"emva";"RUS29";"Russie";62.58333333;50.85;"O";0;0;1985;;;0;0;0;0;527;466.1028004;13.7;13.5;15.9;18.8;16.739;14.574
"AR71139";"njaganj";"RUS70";"Russie";62.13333333;65.38333333;"E";0;1;1985;;;0;0;0;0;755;2978.346907;;;;54.1;52.61;54.903
"AR71183";"Kogalym";"RUS70";"Russie";62.26666667;74.48333333;"E";0;1;1985;;;0;0;0;0;724;3231.111727;;;;44.3;55.367;58.192
"AR71137";"raduzhnyj";"RUS70";"Russie";62.13333333;77.46666667;"E";0;1;1985;;;0;0;0;0;999;130763.6178;;;;43.7;47.06;43.394
"AR25426";"sajansk";"RUS17";"Russie";54.11666667;102.1666667;"E";0;0;1985;;;0;0;0;0;6479;16621.14336;;;;38.2;43.468;40.786
"AR71132";"langepas";"RUS70";"Russie";61.25;75.16666667;"E";0;1;1985;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;999;4058.650722;;;;25.6;37.182;41.675
"AR98231509";"udachnyj";"RUS15";"Russie";66.4;112.3;"E";0;0;1987;;;0;0;0;0;3614;1043956.034;;;11.6;19.6;15.698;12.611
"AR92403";"aznakajevo";"RUS65";"Russie";54.85;53.06666667;"O";0;1;1987;;;76767000000;63;"Kamskaya  coal-bearing territory";1;5394;21018.03404;11.7;21.9;26.7;32.2;35.412;34.859
"AR71181";"belojarskij";"RUS70";"Russie";63.71666667;66.66666667;"E";0;1;1988;;;0;0;0;0;755;134121.3354;;;;20.5;18.721;20.283
"AR82438";"juzhsuhokum";"RUS13";"Russie";44.66666667;45.65;"O";0;;1988;;;;;;;;;;;10.4;12.2;10.819;10.048
"AR36230501";"neftegorsk";"RUS59";"Russie";52.8;51.16666667;"O";0;1;1989;;;0;0;0;0;7273;28881.18141;;11.8;15.2;18.9;19.388;19.256
"AR80418";"djurtjuli";"RUS07";"Russie";55.48333333;54.86666667;"E";0;1;1989;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4160;76839.81517;;14.3;19.6;25.3;29.984;31.272
"AR60418";"zverevo";"RUS55";"Russie";48.01666667;40.11666667;"O";0;0;1989;;;82076000000;38;"Donetzky basin";1;14904;518.865819;10.9;16.6;21.7;28.2;25.356;22.416
"AR46467";"protvino";"RUS40";"Russie";54.86666667;37.21666667;"O";0;0;1989;;;108000000000;122;"Podmoscovny basin";1;5115;216.98918;;13;25;34.5;36.175;37.308
"AR41248508";"nikoljskoje";"RUS35";"Russie";59.7;30.78333333;"O";0;0;1990;;;0;0;0;0;1680;19.2830418;;;13.2;17.2;26.55;31.079
"AR15425";"seljco";"RUS11";"Russie";53.36666667;34.1;"O";0;0;1990;;;0;0;0;0;6827;1862.579104;12.1;17.6;20.2;20.8;19.14;17.933
"AR96234501";"urusmartan";"RUS67";"Russie";43.13333333;45.55;"O";0;1;1990;;;0;0;0;0;18600;12033.51797;11.7;24.3;27.9;32.9;39.982;49.071
"AR96237501";"shali";"RUS67";"Russie";43.15;45.9;"O";0;1;1990;;;0;0;0;0;18717;2717.066639;11.9;18.6;21.9;25;40.356;47.715
"AR71185";"pytjah";"RUS70";"Russie";60.75;72.78333333;"E";0;1;1990;;;0;0;0;0;2597;2215.435121;;;17.101;44.862;41.813;41.453
"AR71175";"muravlenko";"RUS70";"Russie";63.78333333;74.51666667;"E";0;1;1990;;;0;0;0;0;724;65932.95314;;;;23.1;35.926;33.401
"AR66410";"desnogorsk";"RUS61";"Russie";54.15;33.28333333;"O";0;0;1990;;;108000000000;122;"Podmoscovny basin";1;5571;15590.00826;;;;32.3;32.07;29.677
"AR47419";"poljarnzori";"RUS41";"Russie";67.36666667;32.5;"O";0;0;1991;;;0;0;0;0;71;240.6170696;;;11.4;19.4;15.91;15.106
"AR80403";"agidel";"RUS07";"Russie";55.9;53.93333333;"E";0;1;1991;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4160;29057.93858;18.721;18.721;18.721;18.721;18.721;16.365
"AR80460";"janaul";"RUS07";"Russie";56.26666667;54.93333333;"E";0;1;1991;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4057;722.8202484;15.8;20.1;21.8;25.7;27.909;26.988
"AR29216504";"sosenskij";"RUS22";"Russie";54.05;35.96666667;"O";0;0;1991;;;108000000000;122;"Podmoscovny basin";1;5837;345.6393176;;;;13.3;12.623;12.394
"AR41209508";"sjasstroj";"RUS35";"Russie";60.13333333;32.56666667;"O";0;0;1992;;;0;0;0;0;1344;1287.049001;;12.9;17.5;16.1;13.969;13.747
"AR65426";"zarechnyjs";"RUS63";"Russie";56.81666667;61.31666667;"E";0;1;1992;;;0;0;0;0;3565;1299.04652;18.626;25.969;30.549;41.411;40.559;39.43
"AR71187";"jugorsk";"RUS70";"Russie";61.31666667;63.35;"E";0;1;1992;;;0;0;0;0;812;1693.842493;;;12.5;24.9;30.285;34.066
"AR71126605";"ljantor";"RUS70";"Russie";61.61666667;72.16666667;"E";0;1;1992;;;0;0;0;0;2597;68590.62874;;;;22.1;33.011;38.922
"AR71184";"pokachi";"RUS70";"Russie";61.75;75.58333333;"E";0;1;1992;;;0;0;0;0;999;51985.72617;;;;11.5;17.017;17.053
"AR46493";"jubilejnyj";"RUS40";"Russie";55.93333333;37.85;"O";0;;1992;;;;;;;;;;;;;30.837;33.221
"AR41218505";"kommunar";"RUS35";"Russie";59.61666667;30.4;"O";0;0;1993;;;0;0;0;0;1783;712.2309025;;;;17.8;17.164;20.265
"AR75545";"snezhinsk";"RUS66";"Russie";56.08333333;60.73333333;"E";0;;1993;;;;;;;;;;;;;50.451;48.896
"AR34406";"volgrechesk";"RUS30";"Russie";57.43333333;41.16666667;"O";0;0;1994;;;0;0;0;0;3161;882.8387263;;;13.3;16;18.164;17.108
"AR75543";"ozjorskch";"RUS66";"Russie";55.75;60.71666667;"E";0;;1994;;;;;;;;;;;;;91.76;82.268
"AR26408";"karabulak";"RUS16";"Russie";43.3;44.9;"O";0;;1995;;;;;;;;;;;;;31.279;31.081
"AR71124604";"sovetskijh";"RUS70";"Russie";61.36666667;63.56666667;"E";0;1;1996;;;0;0;0;0;775;2543.375571;;;13.7;21.1;23.23;26.434
"AR71172";"gubkinskij";"RUS70";"Russie";64.43333333;76.5;"E";0;;1996;;;;;;;;;;;;;20.407;23.34
"AR92408";"bavly";"RUS65";"Russie";54.4;53.25;"O";0;1;1997;;;0;0;0;0;5398;14258.72001;13.3;14.7;16.1;20;22.939;22.109
"AR98409";"njurba";"RUS15";"Russie";63.28333333;118.3333333;"E";0;1;1997;;;237200000;85;"Lensky basin";1;4408;675886.2575;;10;10.6;11.9;10.309;10.156
"AR41450";"sertolovo";"RUS35";"Russie";60.15;30.2;"O";0;0;1998;;;0;0;0;0;1340;2491.326085;;;;17.7;38.444;47.854
"AR80507";"mezhgorje";"RUS07";"Russie";54.05;57.81666667;"E";0;;1998;;;;;;;;;;;;;19.082;17.353
"AR41206501";"volosovo";"RUS35";"Russie";59.45;29.48333333;"O";0;0;1999;;;0;0;0;0;2096;644.3769983;;;;10.3;11.66;12.162
"AR83245501";"chegem";"RUS19";"Russie";43.56666667;43.58333333;"O";0;0;2000;;;0;0;0;0;18455;8669.044787;;;;13.2;17.893;17.988
"AR14258501";"stroitel";"RUS08";"Russie";50.78333333;36.48333333;"O";0;0;2000;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;10945;5626.814754;;;;14.3;18.4;23.933
"AR46215505";"peresvet";"RUS40";"Russie";56.41666667;38.18333333;"O";0;;2000;;;;;;;;;;;;;14.719;14.142
"AR46239504";"chernogolv";"RUS40";"Russie";56;38.36666667;"O";0;0;2001;;;0;0;0;0;4317;1992.162755;;;12.3;18.5;20.284;20.986
"AR46228505";"moskovskij";"RUS40";"Russie";55.6;37.35;"O";0;0;2004;;;0;0;0;0;4536;4938.860424;;;;11.752;15.563;17.363
"AR46239503";"starkupavna";"RUS40";"Russie";55.8;38.18333333;"O";0;0;2004;;;0;0;0;0;4452;496.8294292;17.9;22.2;24.3;25.1;21.433;21.859
"AR71160605";"Tarko-Sale";"RUS70";"Russie";64.91666667;77.78333333;"E";0;1;2004;;;0;0;0;0;195;7622.05034;;;;17.4;18.517;20.372
"AR46241510";"kubinka";"RUS40";"Russie";55.58333333;36.7;"O";0;;2004;;;;;;;;;;;;;26.158;22.918
"AR92212551";"arsk";"RUS65";"Russie";56.08333333;49.86666667;"O";0;0;2008;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4344;1818.863965;;;11.4;13.9;17.211;18.114
"AR29206557";"ermolino";"RUS22";"Russie";55.2;36.58333333;"O";0;;2008;;;;;;;;;;;;10.6;10.481;10.409
"AR29213560";"kremenki";"RUS22";"Russie";54.88333333;37.11666667;"O";0;;2008;;;;;;;;;;;;;12.128;11.617
"ALE01134";"Liepija";"LET00";"Lettonie";56.52;21.02;"O";0;1;;"3A2";;0;0;0;0;3903;238.1731831;71.464;92.884;107.663;114.462;87.505;84.074
"ALI03105";"Palanga";"LIT00";"Lithuanie";55.92;21.07;"O";0;1;;;;0;0;0;0;4226;10489.67189;;;13.673;19.437;17.62;17.645
"ALI03102";"Klaipida";"LIT00";"Lithuanie";55.72;21.12;"O";1;1;;"3A1";;0;0;0;0;4520;178.2097741;89.923;140.012;175.834;204.248;191.899;182.752
"ALI03103";"Kretinga";"LIT00";"Lithuanie";55.88;21.25;"O";0;1;;;;0;0;0;0;4446;1194.769217;;13.091;15.96;19.583;21.423;21.171
"ALI03101";"Gargzdai";"LIT00";"Lithuanie";55.71;21.4;"O";0;1;;;;0;0;0;0;4519;1394.487489;;;10.019;13.363;15.286;16.461
"ALI03108";"siluti";"LIT00";"Lithuanie";55.35;21.48;"O";0;1;;;;0;0;0;0;4896;5.2377081;;12.401;16.319;21.504;21.421;20.813
"ALE01173";"Ventspils";"LET00";"Lettonie";57.39;21.56;"O";0;0;;;;0;0;0;0;3157;498.1907259;27.42;40.467;47.782;50.438;44.004;42.734
"ALI08102";"Plungi";"LIT00";"Lithuanie";55.91;21.84;"O";0;1;;;;0;0;0;0;4310;298.6699427;;13.56;18.874;22.787;23.388;23.063
"ALE01132";"Kuldiga";"LET00";"Lettonie";56.97;21.98;"O";0;0;;;;0;0;0;0;3393;639.9869942;10.48;12.32;13.98;14.232;13.272;12.811
"ALI08105";"Telsiai";"LIT00";"Lithuanie";55.98;22.25;"O";1;0;;;;0;0;0;0;4310;564.8910312;13.46;20.22;26.918;33.553;31.227;29.764
"ALI07107";"Tauragi";"LIT00";"Lithuanie";55.25;22.29;"O";1;1;;;;0;0;0;0;4895;970.5906123;12.041;19.461;25.838;29.996;28.968;27.5
"ALI08101";"Mazeikiai";"LIT00";"Lithuanie";56.32;22.33;"O";0;0;;;;0;0;0;0;3983;551.7885038;;13.468;26.101;43.919;42.35;40.172
"AES01117";"Kuressaare";"EST00";"Estonie";58.25;22.48333333;"O";0;0;;;;0;0;0;0;2961;61210.10847;;12.14;14.26;16.356;14.971;14.977
"ALE01155";"Saldus";"LET00";"Lettonie";56.67;22.5;"O";0;0;;;;0;0;0;0;3799;2139.568786;;;11.759;12.49;12.65;12.308
"ALE01166";"Talsi";"LET00";"Lettonie";57.25;22.6;"O";0;0;;;;0;0;0;0;3247;971.8059538;;;11.082;13.151;12.041;11.27
"AUA07101";"Beregove";"UKR08";"Ukraine";48.22;22.65;"O";0;0;;;;0;0;0;0;14550;121.923766;25.73;27.308;29.013;30.157;26.565;24.615
"AUA07102";"Vinogradiv";"UKR08";"Ukraine";48.15;22.77;"O";0;0;;;;0;0;0;0;14670;378.0002375;15.91;20.58;22.436;25.663;25.738;25.435
"ALI07101";"Jurbarkas";"LIT00";"Lithuanie";55.08;22.77;"O";0;0;;;;0;0;0;0;4895;29250.21047;;;10.793;14.364;13.754;12.968
"ALI06106";"Naujoji Akmeni";"LIT00";"Lithuanie";56.32;22.9;"O";0;0;;;;0;0;0;0;4021;1055.395217;;10.175;14.448;13.657;12.193;11.096
"ALI06104";"Kursinai";"LIT00";"Lithuanie";55.98;22.92;"O";0;0;;;;0;0;0;0;4259;408.6705063;;11.468;13.28;14.608;14.11;13.372
"AUA07107";"Svalyava";"UKR08";"Ukraine";48.55;22.98;"O";0;0;;;;0;0;0;0;14136;147.8423094;;13.806;15.538;18.036;17.081;16.781
"ALI04108";"Vilkaviskis";"LIT00";"Lithuanie";54.65;23.03;"O";0;0;;;;0;0;0;0;5265;3754.378457;;;12.056;14.044;13.238;12.766
"ALI02111";"Raseiniai";"LIT00";"Lithuanie";55.37;23.12;"O";0;0;;;;0;0;0;0;4895;13031.075;;;11.762;13.364;12.482;11.99
"ALE01167";"Tukums";"LET00";"Lettonie";56.97;23.16;"O";0;0;;;;0;0;0;0;3433;663.6041447;10.832;14.76;18.895;21.457;19.427;19.956
"AUA13130";"Sambir";"UKR15";"Ukraine";49.52;23.2;"O";0;0;;;;0;0;0;0;13606;136.8848943;23.649;29.253;33.868;40.355;36.332;35.044
"ALE01118";"Dobele";"LET00";"Lettonie";56.62;23.28;"O";0;0;;;;0;0;0;0;3709;1235.255904;;10.065;13.074;15.173;11.366;11.187
"AUA13144";"Yavoriv";"UKR15";"Ukraine";49.93;23.28;"O";0;0;;;;0;0;0;0;12286;8779.145667;;10.354;12.413;13.029;13.486;12.873
"ALI06110";"siauliai";"LIT00";"Lithuanie";55.93;23.32;"O";1;0;;"2A";;0;0;0;0;4297;375.4855807;59.722;93.057;118.216;145.056;132.907;125.453
"ALI04106";"Marijampoli";"LIT00";"Lithuanie";54.57;23.35;"O";1;0;;;;0;0;0;0;5479;1834.971616;19.621;28.763;38.451;50.616;48.428;46.256
"AUA13111";"Drogobitch";"UKR15";"Ukraine";49.35;23.5;"O";0;0;;;;0;0;0;0;13092;1733.272214;83.404;123.753;150.065;173.136;168.674;164.097
"ALI06108";"Radviliskis";"LIT00";"Lithuanie";55.82;23.53;"O";0;0;;;;0;0;0;0;4409;444.0442376;12.613;16.841;19.505;21.31;20.224;19.185
"AES01105";"Haapsalu";"EST00";"Estonie";58.93333333;23.53333333;"O";0;0;;;;0;0;0;0;2284;1095.272864;;11.483;13.456;15.176;11.977;11.618
"ALI06102";"Joniskis";"LIT00";"Lithuanie";56.24;23.62;"O";0;0;;;;0;0;0;0;4065;869.8446503;;;;11.796;11.279;10.688
"AUA13109";"Gorodok";"UKR15";"Ukraine";49.78;23.65;"O";0;0;;;;0;0;0;0;12597;1854.922604;;12.263;13.798;16.47;15.981;15.67
"ABE02103";"Brest";"BEL00";"Belarus";52.1;23.7;"O";1;0;;"1B4";;0;0;0;0;8411;174.6809061;73.614;121.629;177.249;258.016;229.712;312.779
"ALE01126";"Jelgava";"LET00";"Lettonie";56.65;23.71;"O";0;0;;;;0;0;0;0;3670;1111.448145;36.359;55.297;67.599;74.704;65.927;64.898
"ALE01127";"Jirmala";"LET00";"Lettonie";56.96;23.75;"O";0;0;;;;0;0;0;0;3433;389.7799697;37.954;53.833;60.947;66.026;55.328;55.858
"ABE05104";"Grodna";"BEL00";"Belarus";53.68;23.81;"O";1;0;;"1B3";;0;0;0;0;6397;1919.241047;72.943;132.471;194.775;270.535;309.452;332.87
"AUA13136";"Strii";"UKR15";"Ukraine";49.25;23.85;"O";0;0;;;;0;0;0;0;13451;546.5816059;36.18;47.983;55.096;66.522;62.262;60.354
"AUA09101";"Bolekhiv";"UKR10";"Ukraine";49.07;23.87;"O";0;0;;;;0;0;0;0;13451;479.1875525;10.515;10.414;10.333;10.841;10.572;10.686
"ALI02108";"Kaunas";"LIT00";"Lithuanie";54.9;23.9;"O";1;0;;"3A1";;0;0;0;0;5183;1618.151931;216.837;310.703;379.732;435.269;388.513;361.992
"ALE01143";"Olaine";"LET00";"Lettonie";56.79;23.94;"O";0;0;;;;0;0;0;0;3658;174.5669696;;;13.373;14.608;12.84;12.669
"ALI02110";"Prienai";"LIT00";"Lithuanie";54.63;23.95;"O";0;0;;;;0;0;0;0;5170;18209.47111;;;;12.045;11.297;10.874
"ALI01103";"Druskininkai";"LIT00";"Lithuanie";54.02;23.97;"O";0;0;;;;0;0;0;0;5960;1807.758642;;11.16;16.971;22.502;17.888;16.111
"ALI02109";"Kidainiai";"LIT00";"Lithuanie";55.29;23.97;"O";0;0;;;;0;0;0;0;4962;1953.024482;10.58;19.677;28.096;34.112;31.939;30.663
"AUA13119";"Mikolaiv";"UKR15";"Ukraine";49.52;23.98;"O";0;0;;;;0;0;0;0;13096;3321.436479;;;10.912;13.999;14.75;14.778
"AUA09105";"Dolina";"UKR10";"Ukraine";48.8;24.02;"O";0;0;;;;0;0;0;0;13736;246.5291086;;14.311;18.182;22.68;20.859;20.473
"AUA03108";"Lyouboml";"UKR04";"Ukraine";51.23;24.03;"O";0;0;;;;0;0;0;0;9924;1565.067753;;;;10.124;10.388;10.114
"ALI01101";"Alytus";"LIT00";"Lithuanie";54.4;24.05;"O";1;0;;;;0;0;0;0;5478;802.1204018;12.35;28.074;55.255;73.072;71.079;66.841
"ALE01150";"Riga";"LET00";"Lettonie";56.95;24.1;"O";1;0;;"1A1";;0;0;0;0;3420;887.1527804;581.939;733.694;851.726;934.805;768.947;730.109
"AUA13113";"Zhidatchiv";"UKR15";"Ukraine";49.38;24.13;"O";0;0;;;;0;0;0;0;13054;896.6657881;;;10.32;11.217;11.732;11.274
"AUA13123";"Novii Rozdil";"UKR15";"Ukraine";49.47;24.13;"O";0;0;;;;0;0;0;0;12965;1453.921264;;14.318;22.077;29.159;27.972;28.462
"ALE01112";"Bauska";"LET00";"Lettonie";56.41;24.19;"O";0;0;;;;0;0;0;0;3893;738.4109704;;;10.255;11.81;10.617;10.105
"AUA09201";"Pereginske";"UKR10";"Ukraine";48.81;24.19;"O";0;0;;;;0;0;0;0;14003;1342.208739;10.091;10.697;10.961;11.975;12.293;12.463
"AUA07106";"Rakhiv";"UKR08";"Ukraine";48.05;24.21;"O";0;0;;;;0;0;0;0;14922;651.605736;10.849;12.604;14.493;15.812;15.233;15.072
"ABE05111";"Skidzel";"BEL00";"Belarus";53.59;24.24;"O";0;0;;;;0;0;0;0;6630;2794.396459;;;;10.924;11.175;10.791
"AUA13133";"Sosnivka";"UKR15";"Ukraine";50.28;24.25;"O";0;0;;;;0;0;0;0;12032;1104.072219;;10.658;12.935;13.163;11.86;11.613
"ALI02106";"Jonava";"LIT00";"Lithuanie";55.08;24.28;"O";0;0;;;;0;0;0;0;4962;730.452987;;14.438;28.521;36.274;34.911;34.056
"AUA13132";"Sokal ";"UKR15";"Ukraine";50.48;24.28;"O";0;0;;;;0;0;0;0;11453;2660.60453;;14.219;18.877;22.177;21.595;21.355
"AUA03102";"Volodimir-Volynskii";"UKR04";"Ukraine";50.85;24.33;"O";0;0;;;;0;0;0;0;11034;192.884154;20.928;28.412;33.777;38.263;38.152;38.768
"AUA13116";"Kamyanka-Bouzka";"UKR15";"Ukraine";50.1;24.35;"O";0;0;;;;0;0;0;0;12031;558.7597257;;;10.353;11.266;11.609;10.914
"ALI05106";"Panevizys";"LIT00";"Lithuanie";55.73;24.35;"O";1;0;;;;0;0;0;0;4877;1142.008231;41.096;73.328;101.519;126.419;118.864;111.959
"AUA09107";"Kaloush";"UKR10";"Ukraine";49.02;24.37;"O";0;0;;;;0;0;0;0;13489;488.8189797;12.873;40.728;60.153;67.531;67.715;67.29
"ABE05103";"Vaukavysk";"BEL00";"Belarus";53.15;24.46;"O";0;0;;;;0;0;0;0;7146;247.3547271;18.283;23.266;29.074;40.374;46.72;44.044
"AES01129";"Parnu";"EST00";"Estonie";58.38333333;24.5;"O";0;0;;;;0;0;0;0;2562;1470.970621;36.067;46.316;51.254;53.885;45.04;44.083
"ABE05108";"Masty";"BEL00";"Belarus";53.41;24.53;"O";0;0;;;;0;0;0;0;7023;1476.058052;;11.585;13.633;16.494;17.793;16.347
"ALI01106";"Varina";"LIT00";"Lithuanie";54.22;24.57;"O";0;0;;;;0;0;0;0;5841;2027.852335;;;;12.281;10.772;10.1
"ALE01142";"Ogre";"LET00";"Lettonie";56.82;24.6;"O";0;0;;;;0;0;0;0;3683;267.7534482;;15.708;26.071;29.926;26.283;26.113
"ALI10103";"Elektrinai";"LIT00";"Lithuanie";54.77;24.63;"O";0;0;;;;0;0;0;0;5177;1429.167612;;;;15.742;13.992;13.663
"AUA09102";"Bourshtin";"UKR10";"Ukraine";49.27;24.63;"O";0;0;;;;0;0;0;0;13248;4587.612477;;10.338;13.122;14.416;15.243;15.311
"AUA09106";"Ivano-Frankivsk";"UKR10";"Ukraine";48.92;24.71;"O";1;0;;"1B4";;0;0;0;0;13585;449.2871717;66.456;104.971;149.747;214.021;218.435;224.401
"AUA03106";"Kovel ";"UKR04";"Ukraine";51.22;24.72;"O";0;0;;;;0;0;0;0;9885;1135.081709;24.666;33.351;48.916;67.005;66.436;67.911
"ABE05114";"Shtchoutchyn";"BEL00";"Belarus";53.61;24.74;"O";0;0;;;;0;0;0;0;6469;1330.167631;;10.337;12.856;15.364;16.08;15.052
"ALI05101";"Birzai";"LIT00";"Lithuanie";56.2;24.75;"O";0;0;;;;0;0;0;0;4231;576.0300201;;11.385;14.798;16.104;15.196;13.276
"AES01140";"Tallinn";"EST00";"Estonie";59.43333333;24.75;"O";1;0;;"1A2";;0;0;0;0;1898;793.2419907;281.714;362.706;429.727;482.037;398.434;399.34
