"AROKATO";"nom";"idreg";"pays";"lat";"long";"Est-ouest";"Capitale";"hydrocarbures";"date creation";"typharris1963";"NMonopoleSnyder";"1959y";"1970y";"1979y";"1989y";"2002y";"2010y";
"AGE04108";"Koustaisi";"GEO00";"Georgie";42,26;42,72;"O";1;0;;"3A1";;139.778;177.509;211.955;256.15;202.806;209.6;
"AMO02108";"Tiraspol";"MOL00";"Moldavie";46,84;29,64;"O";1;0;;"3A2";;105.785;177.553;231.829;311.831;249.614;229.527;
"AR19401";"Vologda";"RUS77";"Russie";59,21666667;39,9;"O";1;0;;"1B3";;139.1;177.8;236.5;282.8;293.046;301.642;
"AKA021";"Astana / tselinograd";"KAZ05";"Kazakhstan";51,18;71,43;"E";1;0;;"1B3";;102.276;179.514;233.638;277.365;419.771;613.006;
"AR75412";"zlatoust";"RUS66";"Russie";55,16666667;59,66666667;"E";0;1;;"3B1";;161.3;180.5;197.8;207.8;194.551;174.985;
"AR86401";"Petrozavodsk";"RUS12";"Russie";61,78333333;34,35;"O";1;0;;"1B3";;135.3;184.5;234.1;269.5;266.16;263.54;
"AR80445";"sterlitamak";"RUS07";"Russie";53,63333333;55,95;"E";0;0;;"3A1";;111.6;184.9;220.1;247.5;264.362;273.432;
"AR25414";"Bratsk";"RUS17";"Russie";56,11666667;101,6;"E";0;0;;"3A1";;51.5;185.261;244.048;284.617;259.335;246.348;
"AUA24112";"Tchernivtsi";"UKR26";"Ukraine";48,3;25,93;"O";1;0;;"1B3";;154.39;186.812;218.561;256.644;240.893;251.776;
"AKA14104";"Pavlodar";"KAZ14";"Kazakhstan";52,3;76,95;"E";1;0;;"1B3";;90.096;187.07;272.895;330.748;292.044;317.289;
"AKA08103";"Taraz - djambul";"KAZ08";"Kazakhstan";42,9;71,37;"E";1;0;;"1B3";;113.346;187.164;263.793;306.715;328.795;320.634;
"AR19430";"Tcherepovets";"RUS77";"Russie";59,13333333;37,91666667;"O";0;0;;"3A1";;92.4;188.3;265.9;310.5;311.869;312.311;
"AUA11105";"Kirovograd";"UKR13";"Ukraine";48,5;32,26;"O";1;0;;"1B3";;134.33;188.795;236.652;269.803;252.936;236.097;
"AAZ05105";"Ganca";"AZE00";"Azerbaidjan";40,68;46,36;"O";0;1;;"2A";;116.122;189.512;231.901;278.006;300.891;315.9;
"AR01405";"bijsk";"RUS02";"Russie";52,51666667;85,16666667;"E";0;0;;"3A1";;150.909;190.487;216.527;239.183;231.172;210.055;
"AR65456";"krasnotursk";"RUS63";"Russie";59,76666667;60,2;"E";0;1;;"3B2";;210;197.3;199.2;208.5;195.898;188.2;
"AR07401";"Stavropol";"RUS62";"Russie";45,05;41,98333333;"O";1;1;;"1B3";;141;198.3;258.2;318.3;354.867;398.266;
"ABE06110";"Mogileu";"BEL00";"Belarus";53,91;30,34;"O";1;0;;"1B3";;121.712;202.314;290.361;359.188;361.635;359.596;
"AR95401";"Abakan";"RUS27";"Russie";53,71666667;91,41666667;"E";1;0;;"1B4";;159.275;204.457;270.476;322.231;325.748;323.053;
"AR36435";"syzranj";"RUS59";"Russie";53,16666667;48,46666667;"O";0;0;;"3A1";;182.2;207.3;208.3;210.377;213.443;206.017;
"AR25405";"angarsk";"RUS17";"Russie";52,56666667;103,9166667;"E";0;0;;"3A1";;140.075;209.006;244.079;270.649;251.176;233.765;
"AR29401";"Kalouga";"RUS22";"Russie";54,51666667;36,26666667;"O";1;0;;"1B3";;134.2;210.9;265;311.4;334.751;325.185;
"AUA02103";"Vinnitsya";"UKR03";"Ukraine";49,23;28,48;"O";1;0;;"1B3";;121.854;211.572;314.446;374.304;357.302;369.214;
"AUZ01101";"Andidjan";"OUZ00";"Ouzbekistan";40,78;72,34;"E";1;1;;"1B3";;151.328;216.478;297.989;399.405;488.114;554.539;
"AUZ03101";"Fergana";"OUZ00";"Ouzbekistan";40,39;71,78;"E";1;1;;"1B4";;154.675;216.554;300.414;373.12;391.032;407.452;
"AR08409";"Komsomolsk-na-Amoure";"RUS26";"Russie";50,55;137;"E";0;0;;"3A1";;177.3;218.1;263.9;315.3;281.035;263.906;
"AR78415";"Rybinsk";"RUS79";"Russie";58,05;38,83333333;"O";0;0;;"3A1";;181.7;218.3;238.6;251.4;222.653;200.771;
"AUA16113";"Poltava";"UKR18";"Ukraine";49,58;34,57;"O";1;0;;"1B3";;143.097;219.873;278.931;314.74;316.63;300.501;
"AR34401";"Kostroma";"RUS30";"Russie";57,76666667;40,93333333;"O";1;0;;"1B3";;171.7;223;254.7;278.4;278.75;268.617;
"AR03426";"Sotchi";"RUS33";"Russie";43,6;39,71666667;"O";0;0;;"5A";;131.016;224;287.4;336.5;328.809;343.285;
"AKA16106";"Oskemen (oust-kamenogorsk";"KAZ16";"Kazakhstan";49,98;82,61;"E";1;0;;"1B3";;150.371;230.34;274.287;324.478;300.977;303.72;
"AR66401";"Smolensk";"RUS61";"Russie";54,78333333;32,05;"O";1;0;;"1B3";;160.023;230.62;299.247;341.5;325.137;326.863;
"ABE03104";"Vitebsk";"BEL00";"Belarus";55,19;30,19;"O";1;0;;"1B3";;148.3;230.804;296.605;350.004;341.719;351.231;
"AR89401";"Saransk";"RUS39";"Russie";54,18333333;45,18333333;"O";1;0;;"1B3";;115.9;231.7;312.1;363.1;354.656;344.954;
"AR82401";"Makhatchkala";"RUS13";"Russie";42,98333333;47,48333333;"O";1;1;;"1B3";;148.265;234.7;312.475;386.985;584.307;758.892;
"AR54401";"Orel";"RUS46";"Russie";52,96666667;36,08333333;"O";1;0;;"1B3";;152.962;234.974;312.432;349.25;345.409;329.849;
"AKA16108";"Semei/semipalatinsk";"KAZ16";"Kazakhstan";50,41;80,23;"E";0;0;;"1B3";;156.11;235.735;282.574;334.402;269.228;299.264;
"AUA05148";"Torez";"UKR06";"Ukraine";48,04;38,59;"O";0;0;;"3B2";;242.183;236.847;239.529;249.772;205.72;180.031;
"AR17401";"Vladimir";"RUS75";"Russie";56,13333333;40,41666667;"O";1;0;;"1B3";;153.9;237.937;304.85;366.343;327.572;345.598;
"AUA27103";"Sevastopol";"UKR02";"Ukraine";44,6;33,53;"O";1;0;;"7A";;148.033;239.109;311.429;368.565;352.466;351.964;
"AR60440";"shahty";"RUS55";"Russie";47,7;40,23333333;"O";0;0;;"3B1";;230.681;240.678;246.684;266.622;263.585;251.406;
"AR76401";"Tchita";"RUS80";"Russie";52,03333333;113,5;"E";1;0;;"1B3";;171.8;241.4;302.6;365.8;316.643;323.964;
"AR90401";"Vladikavkaz";"RUS48";"Russie";43,01666667;44,68333333;"O";1;1;;"1B3";;164.4;243.759;289.087;311.46;330.182;328.41;
"AR37401";"Kourgan";"RUS31";"Russie";55,45;65,33333333;"E";1;0;;"1B3";;145.7;243.9;309.9;355.5;345.515;333.64;
"AKA13108";"Shymkent";"KAZ13";"Kazakhstan";42,3;69,6;"E";1;0;;"1B3";;153.241;247.064;321.535;392.977;413.332;603.499;
"ATU02101";"Ashgabat";"TUR00";"Turkmenistan";37,95;58,38;"E";1;1;;"1A2";;169.935;253.118;317.449;410.467;727.286;1034.543;
"AUA12135";"Stakhanov/Brianka";"UKR14";"Ukraine";48,56;38,65;"O";0;0;;"3B1";;226.845;253.314;239.626;244.209;195.887;173.417;
"AR81401";"Oulan-Oude";"RUS10";"Russie";51,83333333;107,6166667;"E";1;0;;"1B3";;175.2;253.6;304.29;367.695;375.417;404.357;
"AR60437";"taganrog";"RUS55";"Russie";47,23333333;38,9;"O";0;0;;"3A1";;202.1;254.2;276.4;291.6;281.947;257.692;
"AR97401";"Tcheboksary";"RUS69";"Russie";56,13333333;47,25;"O";1;0;;"1B3";;104.4;255;392.9;534.4;566.478;577.758;
"AR68401";"Tambov";"RUS64";"Russie";52,71666667;41,43333333;"O";1;0;;"1B3";;197.7;263.1;307.9;343.1;327.712;312.308;
"AUA01113";"Simferopol";"UKR01";"Ukraine";44,96;34,11;"O";1;0;;"1B3";;199.037;264.41;320.758;367.27;366.449;360.337;
"AR71401";"Tioumen";"RUS70";"Russie";57,15;65,53333333;"E";1;0;;"1B3";;150.2;268.5;359;481.914;516.059;581.758;
"AUA21108";"Kherson";"UKR23";"Ukraine";46,63;32,6;"O";1;0;;"1B3";;157.995;271.102;330.941;368.486;339.956;317.36;
"ABE04104";"Gomel";"BEL00";"Belarus";52,44;30,98;"O";1;0;;"1B3";;168.27;272.253;382.785;500.846;478.912;487.2;
"AR32419";"leninskkuzn";"RUS25";"Russie";54,65;86,16666667;"E";0;0;;"3B1";;270;277.983;282.768;319.7;253.259;234.389;
"AUA12116";"Lisitchansk";"UKR14";"Ukraine";48,92;38,42;"O";0;0;;;;183.949;278.724;309.953;343.124;307.666;287.54;
"AUZ09104";"Samarkand";"OUZ00";"Ouzbekistan";39,65;66,96;"E";1;0;;"1B3";;206.866;281.14;521.859;416.331;416.476;418.166;
"AR38401";"Koursk";"RUS32";"Russie";51,71666667;36,18333333;"O";1;0;;"1B2";;204.7;284.2;375.3;424.2;412.442;414.595;
"AR27401";"Kaliningrad";"RUS20";"Russie";54,71666667;20,5;"O";1;0;;"1B2";;206;300.6;360.7;409.2;440.916;443.924;
"AR07427";"Piatigorsk";"RUS62";"Russie";44,03333333;43,05;"O";0;1;;"5A";;192.67;302.811;357.065;401.154;424.975;450.491;
"AR53423";"Orsk";"RUS47";"Russie";51,2;58,56666667;"E";0;0;;"3B1";;230.7;308.7;341.3;376.8;357.278;337.936;
"AR36440";"toljatti";"RUS59";"Russie";53,51666667;49,41666667;"O";0;0;;"3A1";;121.106;309.002;554.137;685.424;763.714;775.074;
"ALI02108";"Kaunas";"LIT00";"Lithuanie";54,9;23,9;"O";1;0;;"3A1";;216.837;310.703;379.732;435.269;388.513;361.992;
"AR70234501";"novmoskovsk";"RUS72";"Russie";54,03333333;38,26666667;"O";0;0;;;;280.915;321.341;333.118;326.161;297.284;279.563;
"AR15401";"Briansk";"RUS11";"Russie";53,25;34,36666667;"O";1;0;;"1B2";;218.3;330.6;408.2;467.4;447.03;429.514;
"AR69401";"Tomsk";"RUS71";"Russie";56,5;84,96666667;"E";1;0;;"1B2";;248.8;338.4;420.7;502;487.838;522.94;
"AR96401";"groznyj";"RUS67";"Russie";43,31666667;45,7;"O";0;1;;"1B2";;251.75;341.3;375.3;399.7;210.72;271.596;
"AR53401";"Orenbourg";"RUS47";"Russie";51,76666667;55,1;"E";1;1;;"1B2";;267.3;344.3;458.7;546.5;549.361;546.987;
"AR28401";"Tver";"RUS74";"Russie";56,86666667;35,9;"O";1;0;;"1B2";;261;345.1;411.5;450.9;408.903;403.726;
"AR42401";"Lipetsk";"RUS36";"Russie";52,61666667;39,6;"O";1;0;;"1B2";;206.987;349.752;460.49;530.442;553.592;554.922;
"AMO01113";"Chisinau";"MOL00";"Moldavie";47,01;28,86;"O";1;0;;"1A2";;216.005;356.382;479.604;727.123;663.671;700;
"AES01140";"Tallinn";"EST00";"Estonie";59,43333333;24,75;"O";1;0;;"1A2";;281.714;362.706;429.727;482.037;398.434;399.34;
"AR75438";"Magnitogorsk";"RUS66";"Russie";53,38333333;59,03333333;"E";0;0;;"3B1";;311.1;364.2;406.1;440.3;418.545;408.401;
"AR61401";"Riazan";"RUS56";"Russie";54,61666667;39,71666667;"O";1;0;;"1B2";;224.3;367.5;471.1;533.3;540.71;543.44;
"AR73401";"Oulianovsk";"RUS50";"Russie";54,31666667;48,38333333;"O";1;0;;"1B2";;213.422;368.462;486.213;651.289;663.574;640.205;
"AR33401";"Kirov";"RUS28";"Russie";58,6;49,65;"O";1;0;;"1B2";;278.379;370.073;436.972;499.53;480.411;473.668;
"AR47401";"Mourmansk";"RUS41";"Russie";68,96666667;33,08333333;"O";1;0;;"1B2";;271.14;370.436;455.095;560.912;418.642;382.344;
"AUA14104";"Mikolaiv";"UKR16";"Ukraine";46,97;32;"O";1;0;;"1B2";;260.551;372.321;451.741;522.343;512.827;501.183;
"AR56401";"Penza";"RUS51";"Russie";53,2;45,01666667;"O";1;0;;"1B2";;255.5;373.7;482.9;542.6;518.025;517.137;
"AR11401";"Arkhanguelsk";"RUS05";"Russie";64,55;40,53333333;"O";1;0;;"1B2";;272.6;376.8;432.8;466.1;399.434;389.328;
"ALI10116";"Vilnius";"LIT00";"Lithuanie";54,68;25,32;"O";1;0;;"1A2";;242.853;385.15;499.28;606.831;565.3;571.706;
"AUA12117";"Lougansk";"UKR14";"Ukraine";48,57;39,33;"O";1;0;;"1B2";;285.667;395.405;482.558;521.51;484.077;458.156;
"ATA02101";"Doushanbe";"TAD00";"Tadjikistan";38,56;68,77;"E";0;1;;"1A2";;237.35;405.397;533.874;658.174;739.231;796;
"AR12401";"Astrakhan";"RUS06";"Russie";46,35;48,03333333;"O";1;1;;"1B2";;295.8;410.5;461;509.2;504.501;520.662;
"AR94401";"Ijevsk";"RUS49";"Russie";56,85;53,21666667;"E";1;1;;"1B2";;285.3;422.4;548.7;635.1;632.14;628.116;
"AUA05132";"Maryoupol  / jdanov";"UKR06";"Ukraine";47,1;37,55;"O";0;0;;"3A1";;291.426;425.75;512.612;529.724;500.766;480.129;
"AUA05126";"Kramatorsk";"UKR06";"Ukraine";48,72;37,53;"O";0;0;;"3A1";;345.108;432.799;494.749;514.679;462.494;428.75;
"AR08401";"Khabarovsk";"RUS26";"Russie";48,48333333;135,0666667;"E";1;1;;"1B2";;322.7;436;527.8;600.6;583.072;577.668;
"AR24401";"Ivanovo";"RUS18";"Russie";57;40,98333333;"O";1;0;;"1B2";;355.5;441.9;489.6;508;460.482;438.685;
"AR65476";"Nijni-Taguil";"RUS63";"Russie";57,91666667;59,96666667;"E";0;1;;"3B1";;397.2;444.6;473.6;515.6;469.427;433.932;
"AKI02101";"Bishkek";"KIR00";"Kirghizstan";42,87;74,6;"E";1;0;;"1A2";;239.428;452.328;569.912;650.578;835.978;872.848;
"AR32401";"Kemerovo";"RUS25";"Russie";55,33333333;86,06666667;"E";1;0;;"1B2";;346.779;453.996;539.359;590.907;560.938;561.526;
"AR25401";"Irkoutsk";"RUS17";"Russie";52,28333333;104,3;"E";1;0;;"1B2";;378.9;480.9;590.4;673.8;641.124;635.185;
"AR01401";"Barnaoul";"RUS02";"Russie";53,36666667;83,75;"E";1;0;;"1B2";;344.438;500.098;596.582;672.493;679.307;682.529;
"AR78401";"Iaroslavl";"RUS79";"Russie";57,63333333;39,86666667;"O";1;0;;"1B2";;407.1;517.3;597;633;613.088;591.486;
"AR03401";"Krasnodar";"RUS33";"Russie";45,03333333;38,98333333;"O";1;1;;"1B2";;359.119;528.799;640.387;697.023;731.969;789.741;
"AUA05111";"Gorlivka";"UKR06";"Ukraine";48,3;38,05;"O";0;0;;"3B1";;531.349;556.489;552.663;562.443;482.366;428.911;
"AR05401";"Vladivostok";"RUS53";"Russie";43,11666667;131,9;"E";1;0;;"1B2";;372.968;556.824;684.366;803.535;734.928;733.964;
"AUA13118";"Lviv";"UKR15";"Ukraine";49,84;24,03;"O";1;0;;"1B1";;417.872;568.403;685.817;812.356;755.054;760.391;
"AUA04111";"Krivii Rig";"UKR05";"Ukraine";47,92;33,35;"O";0;0;;"3B1";;431.185;625.945;696.304;758.216;705.866;670.397;
